@RELATION browserninja.website
@ATTRIBUTE URL STRING
@ATTRIBUTE id NUMERIC
@ATTRIBUTE tagName STRING
@ATTRIBUTE childsNumber NUMERIC
@ATTRIBUTE textLength NUMERIC
@ATTRIBUTE basePlatform STRING
@ATTRIBUTE targetPlatform STRING
@ATTRIBUTE baseBrowser STRING
@ATTRIBUTE targetBrowser STRING
@ATTRIBUTE baseDPI NUMERIC
@ATTRIBUTE targetDPI NUMERIC
@ATTRIBUTE baseScreenshot STRING
@ATTRIBUTE targetScreenshot STRING
@ATTRIBUTE baseX NUMERIC
@ATTRIBUTE targetX NUMERIC
@ATTRIBUTE baseY NUMERIC
@ATTRIBUTE targetY NUMERIC
@ATTRIBUTE baseHeight NUMERIC
@ATTRIBUTE targetHeight NUMERIC
@ATTRIBUTE baseWidth NUMERIC
@ATTRIBUTE targetWidth NUMERIC
@ATTRIBUTE baseParentX NUMERIC
@ATTRIBUTE targetParentX NUMERIC
@ATTRIBUTE baseParentY NUMERIC
@ATTRIBUTE targetParentY NUMERIC
@ATTRIBUTE imageDiff NUMERIC
@ATTRIBUTE chiSquared NUMERIC
@ATTRIBUTE baseDeviceWidth NUMERIC
@ATTRIBUTE targetDeviceWidth NUMERIC
@ATTRIBUTE baseViewportWidth NUMERIC
@ATTRIBUTE targetViewportWidth NUMERIC
@ATTRIBUTE xpath STRING
@ATTRIBUTE baseXpath STRING
@ATTRIBUTE targetXpath STRING
@ATTRIBUTE phash NUMERIC
@ATTRIBUTE basePreviousSiblingLeft NUMERIC
@ATTRIBUTE targetPreviousSiblingLeft NUMERIC
@ATTRIBUTE basePreviousSiblingTop NUMERIC
@ATTRIBUTE targetPreviousSiblingTop NUMERIC
@ATTRIBUTE baseNextSiblingLeft NUMERIC
@ATTRIBUTE targetNextSiblingLeft NUMERIC
@ATTRIBUTE baseNextSiblingTop NUMERIC
@ATTRIBUTE targetNextSiblingTop NUMERIC
@ATTRIBUTE baseTextNodes NUMERIC
@ATTRIBUTE targetTextNodes NUMERIC
@ATTRIBUTE baseFontFamily STRING
@ATTRIBUTE targetFontFamily STRING
@ATTRIBUTE Result {0, 1}

@DATA
http://wwatana.be/mobile/mobile/201602/09/1.html,37.0,IMG,0.0,0.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/37.png,results/iphonese/37.png,218.0,61.0,589.0,638.0,45.0,45.0,75.0,75.0,218.0,61.0,618.0,667.0,109955.0,3339.9,750.0,640.0,375.0,320.0,/body[2]/section[3]/ul[2]/li[3]/a[1]/img[1],/body[2]/section[3]/ul[2]/li[3]/a[1]/img[1],/body[2]/section[3]/ul[2]/li[3]/a[1]/img[1],1.0,129.0,148.0,589.0,589.0,131.0,151.0,638.0,638.0,0.0,0.0,sans-serif,sans-serif,1
http://wwatana.be/mobile/mobile/201602/09/1.html,44.0,SELECT,1.0,46.0,'iOS 12.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,null,null,39.0,38.0,799.0,799.0,40.0,40.0,270.0,259.0,19.0,18.0,779.0,779.0,0.0,0.0,750.0,1080.0,375.0,360.0,/body[2]/section[4]/div[2]/select[1],/body[2]/section[4]/div[2]/select[1],/body[2]/section[4]/div[2]/select[1],0.0,39.0,38.0,746.0,747.0,39.0,38.0,859.0,859.0,2.0,2.0,Helvetica,Arial,1
http://wwatana.be/mobile/mobile/201602/13/1.html,68.0,SPAM,0.0,9.0,'iOS 12.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,results/iphone8/68.png,results/motog4/68.png,156.0,149.0,1414.0,1400.0,15.0,14.0,63.0,62.0,80.0,72.0,1410.0,1396.0,153266.0,410543.3,750.0,1080.0,375.0,360.0,/body[2]/div[4]/div[2]/div[1]/p[3]/spam[1],/body[2]/div[4]/div[2]/div[1]/p[3]/spam[1],/body[2]/div[4]/div[2]/div[1]/p[3]/spam[1],0.6,80.0,72.0,1374.0,1361.0,0.0,0.0,0.0,0.0,1.0,1.0,sans-serif,sans-serif,1
http://wwatana.be/mobile/mobile/201602/13/1.html,7.0,IMG,0.0,0.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/7.png,results/iphonese/7.png,67.0,40.0,413.0,371.0,244.0,244.0,240.0,240.0,0.0,0.0,0.0,0.0,3610581.0,105284.0,750.0,640.0,375.0,320.0,/body[2]/div[1]/img[5],/body[2]/div[1]/img[5],/body[2]/div[1]/img[5],0.8,30.0,30.0,315.0,315.0,0.0,0.0,610.0,610.0,0.0,0.0,-webkit-standard,-webkit-standard,1
http://wwatana.be/mobile/mobile/201701/01/1.html,144.0,H1,0.0,12.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/144.png,results/iphonese/144.png,35.0,35.0,726.0,786.0,40.0,80.0,284.0,229.0,20.0,20.0,707.0,767.0,1382982.0,15785.8,750.0,640.0,375.0,320.0,/body[2]/div[5]/div[1]/div[1]/div[5]/h1[1],/body[2]/div[5]/div[1]/div[1]/div[5]/h1[1],/body[2]/div[5]/div[1]/div[1]/div[5]/h1[1],0.4,20.0,20.0,249.0,249.0,35.0,35.0,776.0,876.0,1.0,1.0,'Helvetica Neue','Helvetica Neue',1
http://wwatana.be/mobile/mobile/201701/01/1.html,161.0,IMG,0.0,0.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/161.png,results/iphonese/161.png,202.0,35.0,1554.0,1934.0,80.0,80.0,83.0,83.0,35.0,35.0,1554.0,1854.0,8438.0,4540.9,750.0,640.0,375.0,320.0,/body[2]/div[5]/div[1]/aside[2]/div[1]/a[4]/img[1],/body[2]/div[5]/div[1]/aside[2]/div[1]/a[4]/img[1],/body[2]/div[5]/div[1]/aside[2]/div[1]/a[4]/img[1],0.3,35.0,35.0,1554.0,1854.0,35.0,35.0,1554.0,1854.0,0.0,0.0,'Helvetica Neue','Helvetica Neue',1
http://wwatana.be/mobile/mobile/201701/01/1.html,166.0,P,2.0,136.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,null,null,35.0,35.0,1812.0,2152.0,20.0,40.0,284.0,229.0,20.0,20.0,1743.0,2043.0,0.0,0.0,750.0,640.0,375.0,320.0,/body[2]/div[5]/div[1]/aside[2]/div[2]/p[2],/body[2]/div[5]/div[1]/aside[2]/div[2]/p[2],/body[2]/div[5]/div[1]/aside[2]/div[2]/p[2],0.0,35.0,35.0,1762.0,2062.0,35.0,35.0,1842.0,2202.0,0.0,0.0,'Helvetica Neue','Helvetica Neue',0
http://wwatana.be/mobile/mobile/201701/01/1.html,167.0,A,1.0,64.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,null,null,35.0,35.0,1813.0,2153.0,17.0,37.0,264.0,229.0,35.0,35.0,1812.0,2152.0,0.0,0.0,750.0,640.0,375.0,320.0,/body[2]/div[5]/div[1]/aside[2]/div[2]/p[2]/a[1],/body[2]/div[5]/div[1]/aside[2]/div[2]/p[2]/a[1],/body[2]/div[5]/div[1]/aside[2]/div[2]/p[2]/a[1],0.0,35.0,35.0,1762.0,2062.0,35.0,35.0,1842.0,2202.0,1.0,1.0,'Helvetica Neue','Helvetica Neue',0
http://wwatana.be/mobile/mobile/201701/01/1.html,181.0,A,1.0,65.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,35.0,35.0,2151.0,1991.0,37.0,17.0,284.0,287.0,35.0,35.0,2150.0,1990.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/div[5]/div[1]/aside[2]/div[3]/p[2]/a[1],/body[2]/div[5]/div[1]/aside[2]/div[3]/p[2]/a[1],/body[2]/div[5]/div[1]/aside[2]/div[3]/p[2]/a[1],0.0,35.0,35.0,2060.0,1940.0,35.0,35.0,2200.0,2020.0,1.0,1.0,'Helvetica Neue','Helvetica Neue',0
http://wwatana.be/mobile/mobile/201701/01/1.html,190.0,A,1.0,72.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,35.0,35.0,2301.0,2121.0,37.0,17.0,284.0,290.0,35.0,35.0,2300.0,2120.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/div[5]/div[1]/aside[2]/div[3]/p[5]/a[1],/body[2]/div[5]/div[1]/aside[2]/div[3]/p[5]/a[1],/body[2]/div[5]/div[1]/aside[2]/div[3]/p[5]/a[1],0.0,35.0,35.0,2250.0,2070.0,20.0,20.0,2344.0,2224.0,1.0,1.0,'Helvetica Neue','Helvetica Neue',0
http://wwatana.be/mobile/mobile/201701/01/1.html,198.0,H3,0.0,37.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/198.png,results/iphonese/198.png,20.0,20.0,2354.0,2654.0,228.0,268.0,335.0,280.0,20.0,20.0,2354.0,2654.0,6371820.0,11728.0,750.0,640.0,375.0,320.0,/body[2]/div[6]/footer[1]/div[1]/div[1]/h3[2],/body[2]/div[6]/footer[1]/div[1]/div[1]/h3[2],/body[2]/div[6]/footer[1]/div[1]/div[1]/h3[2],0.4,60.0,60.0,2368.0,2668.0,0.0,0.0,0.0,0.0,1.0,1.0,'Helvetica Neue','Helvetica Neue',1
http://wwatana.be/mobile/mobile/201701/01/1.html,207.0,P,1.0,59.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,null,null,20.0,20.0,2640.0,2980.0,18.0,36.0,335.0,280.0,20.0,20.0,2622.0,2962.0,0.0,0.0,750.0,640.0,375.0,320.0,/body[2]/div[6]/footer[1]/div[1]/div[1]/address[5]/p[2],/body[2]/div[6]/footer[1]/div[1]/div[1]/address[5]/p[2],/body[2]/div[6]/footer[1]/div[1]/div[1]/address[5]/p[2],0.0,20.0,20.0,2622.0,2962.0,20.0,20.0,2658.0,3016.0,1.0,1.0,'Helvetica Neue','Helvetica Neue',0
http://wwatana.be/mobile/mobile/201701/01/1.html,92.0,INPUT,0.0,0.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/92.png,results/iphonese/92.png,20.0,20.0,417.0,417.0,26.0,26.0,171.0,171.0,20.0,20.0,417.0,417.0,425630.0,2952.9,750.0,640.0,375.0,320.0,/body[2]/nav[2]/div[1]/div[1]/div[2]/ul[1]/form[11]/div[1]/input[1],/body[2]/nav[2]/div[1]/div[1]/div[2]/ul[1]/form[11]/div[1]/input[1],/body[2]/nav[2]/div[1]/div[1]/div[2]/ul[1]/form[11]/div[1]/input[1],1.0,0.0,0.0,0.0,0.0,190.0,190.0,417.0,417.0,0.0,0.0,Helvetica,Helvetica,0
http://wwatana.be/mobile/mobile/201701/18/1.html,52.0,OL,0.0,27.0,'iOS 12.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,results/iphone8/52.png,results/motog4/52.png,0.0,0.0,1449.0,1432.0,25.0,25.0,230.0,230.0,0.0,0.0,1368.0,1351.0,536982.0,3030.5,750.0,1080.0,375.0,360.0,/body[2]/div[7]/ul[4]/ol[4],/body[2]/div[7]/ul[4]/ol[4],/body[2]/div[7]/ul[4]/ol[4],0.4,0.0,0.0,1424.0,1407.0,0.0,0.0,1474.0,1457.0,1.0,1.0,BasisGrotesquePro-Regular,BasisGrotesquePro-Regular,1
http://wwatana.be/mobile/mobile/201701/18/1.html,53.0,OL,0.0,24.0,'iOS 12.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,results/iphone8/53.png,results/motog4/53.png,0.0,0.0,1474.0,1457.0,25.0,25.0,230.0,230.0,0.0,0.0,1368.0,1351.0,1048908.0,5750.0,750.0,1080.0,375.0,360.0,/body[2]/div[7]/ul[4]/ol[5],/body[2]/div[7]/ul[4]/ol[5],/body[2]/div[7]/ul[4]/ol[5],0.0,0.0,0.0,1449.0,1432.0,0.0,0.0,0.0,0.0,1.0,1.0,BasisGrotesquePro-Regular,BasisGrotesquePro-Regular,1
http://wwatana.be/mobile/mobile/201702/01/index.html,25.0,H1,0.0,5.0,'iOS 12.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,results/iphone8/25.png,results/motog4/25.png,8.0,8.0,154.0,154.0,81.0,81.0,359.0,344.0,8.0,8.0,154.0,154.0,850671.0,67002.3,750.0,1080.0,375.0,360.0,/body[2]/section[2]/div[1]/div[1]/h1[1],/body[2]/section[2]/div[1]/div[1]/h1[1],/body[2]/section[2]/div[1]/div[1]/h1[1],0.9,0.0,0.0,0.0,0.0,8.0,8.0,235.0,235.0,1.0,1.0,proxima-nova,proxima-nova,1
http://wwatana.be/mobile/mobile/201702/01/index.html,40.0,P,0.0,97.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/40.png,results/iphone8plus/40.png,8.0,8.0,701.0,681.0,60.0,40.0,359.0,398.0,8.0,8.0,629.0,609.0,2636523.0,24117.4,750.0,1242.0,375.0,414.0,/body[2]/section[3]/div[1]/div[1]/div[2]/p[2],/body[2]/section[3]/div[1]/div[1]/div[2]/p[2],/body[2]/section[3]/div[1]/div[1]/div[2]/p[2],1.0,8.0,8.0,653.0,633.0,8.0,8.0,761.0,721.0,1.0,1.0,proxima-nova,proxima-nova,0
http://wwatana.be/mobile/mobile/201702/01/index.html,43.0,H3,0.0,26.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/43.png,results/iphonese/43.png,8.0,8.0,865.0,885.0,24.0,48.0,359.0,304.0,8.0,8.0,841.0,861.0,1181064.0,7320.3,750.0,640.0,375.0,320.0,/body[2]/section[3]/div[1]/div[1]/div[3]/h3[1],/body[2]/section[3]/div[1]/div[1]/div[3]/h3[1],/body[2]/section[3]/div[1]/div[1]/div[3]/h3[1],0.4,8.0,8.0,629.0,649.0,8.0,8.0,913.0,957.0,1.0,1.0,proxima-nova,proxima-nova,1
http://wwatana.be/mobile/mobile/201801/11/,20.0,H2,0.0,27.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/20.png,results/iphone8plus/20.png,43.0,48.0,175.0,176.0,58.0,29.0,288.0,317.0,43.0,48.0,122.0,123.0,941210.0,11185.4,750.0,1242.0,375.0,414.0,/body[2]/div[1]/div[3]/h2[2],/body[2]/div[1]/div[3]/h2[2],/body[2]/div[1]/div[3]/h2[2],0.5,43.0,48.0,122.0,123.0,43.0,48.0,283.0,255.0,1.0,1.0,sans-serif,sans-serif,1
http://wwatana.be/mobile/mobile/201801/11/,27.0,H2,0.0,13.0,'iOS 12.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,results/iphone8/27.png,results/motog4/27.png,91.0,120.0,440.0,440.0,23.0,23.0,193.0,187.0,18.0,18.0,440.0,440.0,300300.0,7327.1,750.0,1080.0,375.0,360.0,/body[2]/div[2]/div[1]/h2[2],/body[2]/div[2]/div[1]/h2[2],/body[2]/div[2]/div[1]/h2[2],1.0,19.0,52.0,448.0,447.0,288.0,147.0,448.0,467.0,1.0,1.0,'noto sans cjk jp black','Noto Sans CJK JP Black',1
http://wwatana.be/mobile/mobile/201801/11/,28.0,IMG,0.0,0.0,'iOS 12.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,results/iphone8/28.png,results/motog4/28.png,288.0,147.0,448.0,467.0,10.0,10.0,67.0,64.0,18.0,18.0,440.0,440.0,13983.0,5822.6,750.0,1080.0,375.0,360.0,/body[2]/div[2]/div[1]/img[3],/body[2]/div[2]/div[1]/img[3],/body[2]/div[2]/div[1]/img[3],1.0,91.0,120.0,440.0,440.0,18.0,18.0,503.0,522.0,0.0,0.0,sans-serif,sans-serif,1
http://wwatana.be/mobile/mobile/201801/11/,28.0,IMG,0.0,0.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/28.png,results/iphonese/28.png,288.0,131.0,448.0,470.0,10.0,9.0,67.0,57.0,18.0,16.0,440.0,440.0,6474.0,1451.8,750.0,640.0,375.0,320.0,/body[2]/div[2]/div[1]/img[3],/body[2]/div[2]/div[1]/img[3],/body[2]/div[2]/div[1]/img[3],1.0,91.0,92.0,440.0,440.0,18.0,16.0,503.0,523.0,0.0,0.0,sans-serif,sans-serif,1
http://wwatana.be/mobile/mobile/201801/12/,9.0,DIV,1.0,67.0,'iOS 12.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,null,null,70.0,68.0,353.0,381.0,20.0,40.0,233.0,223.0,70.0,68.0,208.0,208.0,0.0,0.0,750.0,1080.0,375.0,360.0,/body[2]/div[1]/div[1]/div[2]/div[2]/div[3],/body[2]/div[1]/div[1]/div[2]/div[2]/div[3],/body[2]/div[1]/div[1]/div[2]/div[2]/div[3],0.0,77.0,78.0,288.0,293.0,8.0,8.0,443.0,491.0,2.0,2.0,-webkit-standard,'Times New Roman',1
http://wwatana.be/mobile/mobile/201801/2/,14.0,P2,0.0,205.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/14.png,results/iphonese/14.png,45.0,39.0,508.0,437.0,132.0,154.0,283.0,241.0,18.0,16.0,276.0,246.0,3533539.0,7554.8,750.0,640.0,375.0,320.0,/body[2]/div[1]/div[3]/p2[3],/body[2]/div[1]/div[3]/p2[3],/body[2]/div[1]/div[3]/p2[3],1.0,113.0,96.0,469.0,408.0,153.0,131.0,491.0,423.0,1.0,1.0,'trebuchet ms','trebuchet ms',1
